cpubid	momid	nonwhite	mage	mom_grade	momtest	csex2	childage	year2	year3	year4	year5	year6	year7	year8	year9	year10	year11	year12	year13	year14	year15	spouse_yn	spouse_age	spouse_grade	family_size	hincome	test_pcntl
50402	504	0	34	9	13	1	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	75
399303	3993	0	35	12	45	0	11	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	10
218101	2181	0	30	12	48	1	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	90
154904	1549	0	36	12	25	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	46
660404	6604	1	51	14	26	1	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1.09861	0	10
427403	4274	1	33	9	14	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	47
636505	6365	1	34	12	4	1	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.79176	0	21
53602	536	0	37	10	4	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	51
767001	7670	1	28	12	15	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	31	12	1.60944	0	95
1214801	12148	1	21	11	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	68
636203	6362	1	49	12	7	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	52	12	1.38629	0	54
137701	1377	1	26	14	61	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	93
1002604	10026	1	28	6	4	1	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	36	0	2.19722	0	3
1002605	10026	1	28	6	4	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	36	0	2.19722	0	22
651604	6516	1	31	11	7	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79176	0	42
651603	6516	1	31	11	7	1	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79176	0	47
904601	9046	1	25	9	3	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	92
266401	2664	1	27	8	8	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	15
638902	6389	1	28	11	3	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60944	0	47
766901	7669	1	28	12	51	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	54
766902	7669	1	29	12	51	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	68
578201	5782	1	25	12	6	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	61
577305	5773	1	50	11	9	1	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	56	6	1.38629	0	36
577304	5773	1	50	11	9	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	56	6	1.38629	0	5
672501	6725	1	31	11	1	1	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	38
821003	8210	1	32	10	11	1	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	28
274301	2743	1	26	12	22	1	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	60
933701	9337	1	28	12	10	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	33
116801	1168	1	31	12	12	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	84
644901	6449	1	35	11	6	1	11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	11
256403	2564	0	33	12	44	1	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	38	14	1.79176	0	28
903801	9038	1	27	14	20	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	66
732502	7325	1	25	12	55	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94591	0	96
732501	7325	1	26	12	55	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94591	0	92
277803	2778	0	39	9	6	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1.09861	0	60
636401	6364	1	32	12	6	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	42
1037704	10377	1	38	13	13	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.79176	0	50
182401	1824	1	28	9	5	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	64
182402	1824	1	29	9	5	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	18
738903	7389	1	35	14	50	1	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79176	0	73
631201	6312	1	26	12	7	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	67
611401	6114	1	30	15	9	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	38
602401	6024	1	28	10	5	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	1
715802	7158	1	25	10	3	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	38
715801	7158	1	26	10	3	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	56
240201	2402	0	27	12	58	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	85
554401	5544	0	39	12	12	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1.09861	0	21
1211503	12115	0	36	12	53	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	54
592701	5927	1	32	10	4	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.60944	0	4
783602	7836	1	30	12	4	1	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	47
783601	7836	1	31	12	4	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	96
369901	3699	1	26	12	15	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	88
642602	6426	1	34	12	4	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	42	10	1.38629	0	39
344602	3446	0	33	12	48	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	50
608301	6083	1	33	12	5	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	44
598001	5980	1	30	13	34	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	68
648203	6482	1	33	10	11	1	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	5
409501	4095	0	36	18	65	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	38	16	1.60944	0	80
600201	6002	1	26	10	4	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79176	0	68
1176902	11769	0	37	15	54	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.60944	0	73
952305	9523	1	38	15	37	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.79176	0	43
837701	8377	1	31	11	6	0	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	1
730001	7300	1	40	12	10	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1.60944	0	51
1251603	12516	1	42	12	6	1	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1.38629	0	65
376903	3769	0	38	14	30	1	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	46	11	1.38629	0	49
397701	3977	1	26	12	16	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	54
141902	1419	1	30	9	4	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	3
955602	9556	1	29	11	10	1	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	37
726301	7263	1	26	11	6	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79176	0	80
225701	2257	1	27	13	22	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	30
297003	2970	1	33	12	2	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	47
908102	9081	1	30	11	5	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	37	12	1.60944	0	47
81201	812	0	32	16	82	1	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	33	16	1.60944	0	38
483802	4838	0	45	9	30	1	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	.693147	0	68
326808	3268	1	39	11	13	1	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1.60944	0	15
758501	7585	1	33	10	6	1	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	22
137601	1376	1	27	15	17	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	14
732301	7323	1	24	11	2	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	71
640501	6405	1	22	12	13	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	95
641001	6410	1	26	7	2	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	5
744901	7449	1	25	13	3	1	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	3
761901	7619	1	27	9	2	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	35
414201	4142	0	32	11	28	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	63
887001	8870	1	23	11	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	38
224003	2240	0	32	11	12	1	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	36
194001	1940	0	39	8	3	1	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	1
547201	5472	0	35	12	76	1	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	.693147	0	45
143803	1438	1	35	11	4	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	4
319701	3197	0	29	12	38	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	63
495702	4957	0	29	10	21	1	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	39
715804	7158	1	37	10	3	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.79176	0	62
910104	9101	1	47	9	1	1	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1.09861	0	54
100502	1005	0	28	10	27	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60944	0	30
995304	9953	1	41	11	4	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	28	12	1.79176	0	28
639301	6393	1	27	12	12	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	74
494703	4947	1	38	8	5	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1.38629	0	3
134101	1341	0	27	12	18	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	12	1.09861	0	70
866205	8662	1	32	11	4	1	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94591	0	10
866206	8662	1	32	11	4	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94591	0	38
265902	2659	1	29	8	5	1	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	82
732504	7325	1	37	14	55	1	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1.09861	0	6
732505	7325	1	38	14	55	0	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1.09861	0	93
838301	8383	1	28	12	6	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	43
23902	239	0	31	10	10	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	62
554802	5548	0	31	9	32	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	34
623102	6231	1	29	12	6	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	31
623101	6231	1	28	12	6	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	32
761702	7617	1	31	12	12	1	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	82
266901	2669	1	35	11	10	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	82
717102	7171	1	49	10	3	1	12	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1.38629	0	1
857904	8579	1	39	12	5	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.60944	0	94
143702	1437	1	28	10	10	1	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	30
159606	1596	0	36	11	1	0	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	46	9	2.30259	0	1
124104	1241	0	35	9	6	1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	36
783001	7830	1	27	12	10	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	40
1251502	12515	1	33	10	1	1	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	32	11	1.38629	0	31
1251501	12515	1	33	10	1	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	32	11	1.38629	0	5
588302	5883	1	37	12	16	0	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	41	8	1.38629	0	30
419702	4197	1	26	12	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	68
419701	4197	1	25	12	1	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	21
70604	706	0	41	13	27	1	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.94591	0	7
634403	6344	1	33	12	12	0	11	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	2
501502	5015	0	33	12	11	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	35	13	1.38629	0	54
604601	6046	1	25	8	1	1	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94591	0	10
604603	6046	1	26	8	1	1	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94591	0	38
919201	9192	1	24	12	5	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	80
732201	7322	1	28	12	14	1	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	58
617701	6177	1	28	13	8	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	29
568401	5684	1	28	7	5	0	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
568402	5684	1	28	7	5	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
779702	7797	1	26	12	13	1	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	68
903701	9037	1	30	12	11	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	99
696706	6967	1	39	11	4	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1.94591	0	56
120901	1209	1	28	13	9	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	38
905001	9050	1	23	12	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52
905002	9050	1	24	12	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56
628205	6282	1	32	11	16	0	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2.19722	0	23
628204	6282	1	33	11	16	1	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2.19722	0	1
628206	6282	1	32	11	16	1	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2.19722	0	7
636402	6364	1	34	12	6	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	50
714601	7146	1	31	12	34	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	26	14	1.38629	0	93
744502	7445	1	40	12	2	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	.693147	0	15
75901	759	1	26	12	15	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	18
226701	2267	1	26	10	5	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79176	0	19
226702	2267	1	27	10	5	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79176	0	19
826906	8269	1	46	12	3	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2.07944	0	66
143601	1436	1	28	11	6	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	14
681602	6816	1	36	16	72	1	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	88
107102	1071	1	31	12	7	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	33	12	1.79176	0	20
53601	536	0	34	10	4	1	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	71
1042202	10422	1	41	14	17	1	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	.693147	0	62
761701	7617	1	26	12	12	1	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	47
858002	8580	1	27	8	1	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	56
858001	8580	1	27	8	1	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	47
416701	4167	0	28	7	3	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	54
159302	1593	0	35	12	23	1	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	54
616104	6161	1	41	12	22	1	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1.60944	0	84
581301	5813	1	28	6	1	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	35	12	1.38629	0	33
1176402	11764	1	32	11	2	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	56
678001	6780	1	29	9	8	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	64
749602	7496	1	27	11	4	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	47
894801	8948	1	23	9	5	1	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	11	1.38629	0	28
758301	7583	1	26	12	19	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	39
644807	6448	1	41	10	11	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.94591	0	61
706501	7065	1	24	12	10	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	69
952101	9521	1	28	12	18	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	94
696601	6966	1	26	10	23	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	54
732406	7324	1	38	11	8	0	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1.38629	0	19
677303	6773	1	37	8	4	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	27
279201	2792	1	29	12	2	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	59
267504	2675	1	39	7	9	1	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1.09861	0	75
129703	1297	1	34	11	2	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	30
492001	4920	0	25	11	39	1	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	74
492002	4920	0	25	11	39	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	82
804801	8048	1	25	12	13	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	56
894805	8948	1	39	9	5	1	11	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	41	11	2.19722	0	55
39001	390	1	24	10	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
369704	3697	1	37	10	14	1	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1.60944	0	36
621002	6210	1	30	15	6	1	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	74
785101	7851	1	30	12	10	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	58
310102	3101	0	30	11	49	1	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	34
265102	2651	1	41	11	35	1	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1.09861	0	92
1179801	11798	1	29	15	39	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	30
83101	831	1	27	12	7	1	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	78
621003	6210	1	36	15	6	1	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.60944	0	36
938803	9388	1	34	11	8	1	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	39
891602	8916	1	40	12	11	1	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	67
486701	4867	0	37	12	42	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	.693147	0	68
674201	6742	1	30	11	25	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	68
732403	7324	1	26	11	8	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60944	0	71
768501	7685	1	28	12	23	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	60
1004202	10042	1	34	12	19	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	63
732202	7322	1	32	14	14	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	25
628401	6284	1	29	9	6	1	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	22
696701	6967	1	26	11	4	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	65
997006	9970	1	46	13	18	0	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1.09861	0	56
1193202	11932	1	35	14	12	1	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	40
1025902	10259	1	28	12	3	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	28
1025901	10259	1	28	12	3	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	4
890901	8909	1	26	12	18	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	60
1195002	11950	1	28	12	13	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	47
611901	6119	1	26	10	4	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60944	0	38
517901	5179	0	27	12	51	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	68
1195001	11950	1	27	12	13	1	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	52
394402	3944	1	34	10	10	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	36
637501	6375	1	22	8	2	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	70
638102	6381	1	26	9	5	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	47
633601	6336	1	25	12	5	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	68
638101	6381	1	25	9	5	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	56
574003	5740	1	32	10	2	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	33	11	1.79176	0	10
574004	5740	1	32	10	2	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	33	11	1.79176	0	38
636802	6368	1	28	7	1	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	22
636803	6368	1	28	7	1	1	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	71
594801	5948	1	28	12	6	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	44
438302	4383	0	34	15	32	1	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	38
750103	7501	1	28	11	21	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60944	0	36
638201	6382	1	28	10	18	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	29
699503	6995	1	28	9	4	1	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	12	1.60944	0	63
699501	6995	1	28	9	4	1	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	12	1.60944	0	9
929801	9298	1	25	15	85	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80
929802	9298	1	25	15	85	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99
732402	7324	1	23	11	8	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	56
696602	6966	1	38	10	23	0	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	54	16	1.60944	0	54
1004203	10042	1	43	12	19	1	12	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1.09861	0	10
1004204	10042	1	43	12	19	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1.09861	0	39
239902	2399	0	37	10	24	1	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	1
623901	6239	1	30	12	21	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	68
453603	4536	0	40	13	63	1	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.79176	0	36
